zone_id,hour_bucket,predicted_EIS,p_occur,zone_lat,zone_lon
12.96_77.58,2024-04-11 10:00:00+00:00,14.434127,0.6108959,12.96,77.58
12.96_77.585,2024-04-11 10:00:00+00:00,4.4762425,0.29258215,12.96,77.585
12.96_77.595,2024-04-11 10:00:00+00:00,0.30495694,0.024477592,12.96,77.595
12.96_77.6,2024-04-11 10:00:00+00:00,2.2069929,0.14777993,12.96,77.6
12.96_77.645,2024-04-11 10:00:00+00:00,4.038446,0.25855452,12.96,77.645
12.96_77.65,2024-04-11 10:00:00+00:00,3.863206,0.2742268,12.96,77.65
12.96_77.7,2024-04-11 10:00:00+00:00,4.075654,0.27069026,12.96,77.7
12.96_77.715,2024-04-11 10:00:00+00:00,2.9384186,0.19445996,12.96,77.715
12.975_77.54,2024-04-11 10:00:00+00:00,3.43543,0.21967597,12.975,77.54
12.975_77.545,2024-04-11 10:00:00+00:00,29.149803,0.59266776,12.975,77.545
12.975_77.55,2024-04-11 10:00:00+00:00,20.162296,0.63384765,12.975,77.55
12.975_77.56,2024-04-11 10:00:00+00:00,10.458097,0.4211925,12.975,77.56
12.975_77.57,2024-04-11 10:00:00+00:00,9.92547,0.3870411,12.975,77.57
12.975_77.575,2024-04-11 10:00:00+00:00,49.62738,0.8329884,12.975,77.575
12.975_77.58,2024-04-11 10:00:00+00:00,52.621944,0.8874192,12.975,77.58
12.975_77.59,2024-04-11 10:00:00+00:00,1.727959,0.12299997,12.975,77.59
12.975_77.61,2024-04-11 10:00:00+00:00,3.1822586,0.21969856,12.975,77.61
12.975_77.615,2024-04-11 10:00:00+00:00,5.2965717,0.30916017,12.975,77.615
12.975_77.62,2024-04-11 10:00:00+00:00,3.535992,0.25165382,12.975,77.62
12.975_77.625,2024-04-11 10:00:00+00:00,2.9247649,0.20824851,12.975,77.625
12.97_77.535,2024-04-11 10:00:00+00:00,14.373913,0.4442297,12.97,77.535
12.97_77.545,2024-04-11 10:00:00+00:00,1.5944144,0.114959985,12.97,77.545
12.97_77.575,2024-04-11 10:00:00+00:00,22.173468,0.72461957,12.97,77.575
12.97_77.58,2024-04-11 10:00:00+00:00,5.6718187,0.32670167,12.97,77.58
12.97_77.59,2024-04-11 10:00:00+00:00,4.0840235,0.29769754,12.97,77.59
12.97_77.595,2024-04-11 10:00:00+00:00,3.2169251,0.21454293,12.97,77.595
12.97_77.6,2024-04-11 10:00:00+00:00,4.9525743,0.27010444,12.97,77.6
12.97_77.605,2024-04-11 10:00:00+00:00,2.9344983,0.19570734,12.97,77.605
12.97_77.62,2024-04-11 10:00:00+00:00,0.89804655,0.063567236,12.97,77.62
12.97_77.64,2024-04-11 10:00:00+00:00,3.4745061,0.23060383,12.97,77.64
12.97_77.645,2024-04-11 10:00:00+00:00,4.6570964,0.26664627,12.97,77.645
12.97_77.66,2024-04-11 10:00:00+00:00,5.7641964,0.3473073,12.97,77.66
12.97_77.71,2024-04-11 10:00:00+00:00,2.0520363,0.14630257,12.97,77.71
12.985_77.55,2024-04-11 10:00:00+00:00,5.3821173,0.33558726,12.985,77.55
12.985_77.555,2024-04-11 10:00:00+00:00,13.419238,0.49498245,12.985,77.555
12.985_77.575,2024-04-11 10:00:00+00:00,3.2301753,0.236704,12.985,77.575
12.985_77.58,2024-04-11 10:00:00+00:00,4.0387845,0.26863503,12.985,77.58
12.985_77.6,2024-04-11 10:00:00+00:00,4.8381705,0.25042462,12.985,77.6
12.985_77.605,2024-04-11 10:00:00+00:00,25.809288,0.694701,12.985,77.605
12.985_77.61,2024-04-11 10:00:00+00:00,19.466026,0.6298765,12.985,77.61
12.98_77.555,2024-04-11 10:00:00+00:00,3.302213,0.24033707,12.98,77.555
12.98_77.56,2024-04-11 10:00:00+00:00,3.1724389,0.23511696,12.98,77.56
12.98_77.575,2024-04-11 10:00:00+00:00,57.887165,0.8632453,12.98,77.575
12.98_77.58,2024-04-11 10:00:00+00:00,21.876945,0.57872546,12.98,77.58
12.98_77.6,2024-04-11 10:00:00+00:00,11.104842,0.41878897,12.98,77.6
12.98_77.605,2024-04-11 10:00:00+00:00,21.10749,0.59652275,12.98,77.605
12.98_77.61,2024-04-11 10:00:00+00:00,62.28689,0.90126705,12.98,77.61
12.98_77.615,2024-04-11 10:00:00+00:00,6.225177,0.32458815,12.98,77.615
12.98_77.64,2024-04-11 10:00:00+00:00,2.9217784,0.21539946,12.98,77.64
12.98_77.695,2024-04-11 10:00:00+00:00,4.191794,0.277082,12.98,77.695
12.995_77.55,2024-04-11 10:00:00+00:00,10.181257,0.44070518,12.995,77.55
12.995_77.555,2024-04-11 10:00:00+00:00,10.625337,0.39784825,12.995,77.555
12.995_77.565,2024-04-11 10:00:00+00:00,2.198024,0.1450189,12.995,77.565
12.995_77.57,2024-04-11 10:00:00+00:00,9.032158,0.39615002,12.995,77.57
12.995_77.59,2024-04-11 10:00:00+00:00,3.779767,0.23996791,12.995,77.59
12.995_77.61,2024-04-11 10:00:00+00:00,2.0579479,0.14774014,12.995,77.61
12.995_77.615,2024-04-11 10:00:00+00:00,4.1517024,0.27367535,12.995,77.615
12.995_77.66,2024-04-11 10:00:00+00:00,1.1267313,0.079934694,12.995,77.66
12.995_77.665,2024-04-11 10:00:00+00:00,3.2845545,0.23593913,12.995,77.665
12.995_77.67,2024-04-11 10:00:00+00:00,22.3403,0.5700857,12.995,77.67
12.995_77.695,2024-04-11 10:00:00+00:00,12.173884,0.43169904,12.995,77.695
12.99_77.54,2024-04-11 10:00:00+00:00,6.083708,0.34510744,12.99,77.54
12.99_77.55,2024-04-11 10:00:00+00:00,6.4951754,0.32292423,12.99,77.55
12.99_77.555,2024-04-11 10:00:00+00:00,9.086017,0.3672501,12.99,77.555
12.99_77.57,2024-04-11 10:00:00+00:00,2.287776,0.15732081,12.99,77.57
12.99_77.575,2024-04-11 10:00:00+00:00,5.058756,0.29437724,12.99,77.575
12.99_77.59,2024-04-11 10:00:00+00:00,6.278161,0.30893075,12.99,77.59
12.99_77.6,2024-04-11 10:00:00+00:00,4.311672,0.2787257,12.99,77.6
12.9_77.675,2024-04-11 10:00:00+00:00,2.8636327,0.2081229,12.9,77.675
13.005_77.55,2024-04-11 10:00:00+00:00,4.9607544,0.2671415,13.005,77.55
13.005_77.57,2024-04-11 10:00:00+00:00,14.770951,0.56299317,13.005,77.57
13.005_77.685,2024-04-11 10:00:00+00:00,8.422888,0.38484225,13.005,77.685
13.015_77.555,2024-04-11 10:00:00+00:00,10.190207,0.5333041,13.015,77.555
13.01_77.55,2024-04-11 10:00:00+00:00,24.259266,0.63887346,13.01,77.55
13.01_77.555,2024-04-11 10:00:00+00:00,40.44214,0.8209135,13.01,77.555
13.01_77.57,2024-04-11 10:00:00+00:00,8.295407,0.42057326,13.01,77.57
13.01_77.695,2024-04-11 10:00:00+00:00,20.01512,0.56383395,13.01,77.695
13.025_77.585,2024-04-11 10:00:00+00:00,4.735992,0.30537817,13.025,77.585
13.02_77.53,2024-04-11 10:00:00+00:00,4.7277565,0.23788969,13.02,77.53
13.035_77.59,2024-04-11 10:00:00+00:00,14.0230465,0.57920206,13.035,77.59
13.035_77.625,2024-04-11 10:00:00+00:00,0.57777005,0.036905922,13.035,77.625
13.03_77.535,2024-04-11 10:00:00+00:00,3.0784945,0.21284966,13.03,77.535
13.03_77.54,2024-04-11 10:00:00+00:00,2.019667,0.1489789,13.03,77.54
13.03_77.575,2024-04-11 10:00:00+00:00,3.7458885,0.24944782,13.03,77.575
13.045_77.575,2024-04-11 10:00:00+00:00,2.3722863,0.1826327,13.045,77.575
13.05_77.575,2024-04-11 10:00:00+00:00,3.9891913,0.27810726,13.05,77.575
13.05_77.595,2024-04-11 10:00:00+00:00,1.8734845,0.12818508,13.05,77.595
13.065_77.59,2024-04-11 10:00:00+00:00,0.6357897,0.040687956,13.065,77.59
13.07_77.585,2024-04-11 10:00:00+00:00,3.381339,0.22513376,13.07,77.585
13.07_77.59,2024-04-11 10:00:00+00:00,28.339245,0.65334517,13.07,77.59
13.095_77.595,2024-04-11 10:00:00+00:00,0.6772026,0.045593176,13.095,77.595
13.095_77.6,2024-04-11 10:00:00+00:00,0.6712048,0.04797095,13.095,77.6
13.0_77.54,2024-04-11 10:00:00+00:00,4.76974,0.24688265,13.0,77.54
13.0_77.55,2024-04-11 10:00:00+00:00,30.79913,0.7193553,13.0,77.55
13.0_77.555,2024-04-11 10:00:00+00:00,11.192343,0.4289163,13.0,77.555
13.0_77.57,2024-04-11 10:00:00+00:00,21.024206,0.66927457,13.0,77.57
13.0_77.61,2024-04-11 10:00:00+00:00,3.3192546,0.24157737,13.0,77.61
13.0_77.675,2024-04-11 10:00:00+00:00,11.098671,0.42156523,13.0,77.675
13.0_77.68,2024-04-11 10:00:00+00:00,2.730036,0.19158328,13.0,77.68
13.185_77.68,2024-04-11 10:00:00+00:00,22.721521,0.5786531,13.185,77.68
13.19_77.645,2024-04-11 10:00:00+00:00,5.266014,0.3153843,13.19,77.645
13.19_77.68,2024-04-11 10:00:00+00:00,2.032431,0.14417045,13.19,77.68
12.84_77.645,2024-04-11 11:00:00+00:00,6.3936377,0.32843545,12.84,77.645
12.875_77.595,2024-04-11 11:00:00+00:00,2.562941,0.18582018,12.875,77.595
12.87_77.655,2024-04-11 11:00:00+00:00,3.2159061,0.23365961,12.87,77.655
12.885_77.64,2024-04-11 11:00:00+00:00,2.665147,0.19870403,12.885,77.64
12.895_77.635,2024-04-11 11:00:00+00:00,1.7171913,0.12416857,12.895,77.635
12.89_77.64,2024-04-11 11:00:00+00:00,3.2783215,0.23545986,12.89,77.64
12.905_77.63,2024-04-11 11:00:00+00:00,8.60032,0.42878467,12.905,77.63
12.915_77.575,2024-04-11 11:00:00+00:00,2.9314883,0.21907216,12.915,77.575
12.915_77.605,2024-04-11 11:00:00+00:00,0.7902105,0.056275282,12.915,77.605
12.915_77.635,2024-04-11 11:00:00+00:00,0.4490202,0.03833396,12.915,77.635
12.91_77.6,2024-04-11 11:00:00+00:00,3.095865,0.23999828,12.91,77.6
12.91_77.635,2024-04-11 11:00:00+00:00,3.1880033,0.23062956,12.91,77.635
12.91_77.64,2024-04-11 11:00:00+00:00,3.475647,0.26475254,12.91,77.64
12.925_77.585,2024-04-11 11:00:00+00:00,4.1403327,0.2710391,12.925,77.585
12.925_77.62,2024-04-11 11:00:00+00:00,5.6543384,0.29633176,12.925,77.62
12.925_77.675,2024-04-11 11:00:00+00:00,4.4559784,0.30328888,12.925,77.675
12.925_77.68,2024-04-11 11:00:00+00:00,4.495674,0.33064234,12.925,77.68
12.935_77.585,2024-04-11 11:00:00+00:00,2.1939209,0.16435629,12.935,77.585
12.935_77.615,2024-04-11 11:00:00+00:00,13.669824,0.53394586,12.935,77.615
12.935_77.69,2024-04-11 11:00:00+00:00,19.806688,0.5301539,12.935,77.69
12.93_77.58,2024-04-11 11:00:00+00:00,4.559394,0.25134686,12.93,77.58
12.93_77.585,2024-04-11 11:00:00+00:00,5.345065,0.31879997,12.93,77.585
12.93_77.68,2024-04-11 11:00:00+00:00,2.9801173,0.21896914,12.93,77.68
12.93_77.685,2024-04-11 11:00:00+00:00,10.565071,0.48725334,12.93,77.685
12.93_77.69,2024-04-11 11:00:00+00:00,3.273331,0.22657648,12.93,77.69
12.945_77.57,2024-04-11 11:00:00+00:00,16.347048,0.5559609,12.945,77.57
12.945_77.595,2024-04-11 11:00:00+00:00,3.0557578,0.21566606,12.945,77.595
12.945_77.7,2024-04-11 11:00:00+00:00,0.5605889,0.04056816,12.945,77.7
12.94_77.585,2024-04-11 11:00:00+00:00,6.8287272,0.3789011,12.94,77.585
12.94_77.695,2024-04-11 11:00:00+00:00,18.386662,0.5932314,12.94,77.695
12.94_77.7,2024-04-11 11:00:00+00:00,2.8267803,0.21785073,12.94,77.7
12.955_77.545,2024-04-11 11:00:00+00:00,9.861215,0.42020378,12.955,77.545
12.955_77.585,2024-04-11 11:00:00+00:00,4.3797364,0.27413398,12.955,77.585
12.955_77.7,2024-04-11 11:00:00+00:00,3.9199939,0.27931115,12.955,77.7
12.95_77.54,2024-04-11 11:00:00+00:00,3.1931746,0.22857288,12.95,77.54
12.95_77.7,2024-04-11 11:00:00+00:00,10.857053,0.4244015,12.95,77.7
12.965_77.535,2024-04-11 11:00:00+00:00,4.0934324,0.22685981,12.965,77.535
12.965_77.54,2024-04-11 11:00:00+00:00,13.339158,0.48426938,12.965,77.54
12.965_77.555,2024-04-11 11:00:00+00:00,3.8037534,0.28226268,12.965,77.555
12.965_77.575,2024-04-11 11:00:00+00:00,29.593966,0.7555424,12.965,77.575
12.965_77.58,2024-04-11 11:00:00+00:00,23.26828,0.7074644,12.965,77.58
12.965_77.585,2024-04-11 11:00:00+00:00,20.556755,0.571725,12.965,77.585
12.965_77.64,2024-04-11 11:00:00+00:00,4.6857586,0.26778832,12.965,77.64
12.965_77.715,2024-04-11 11:00:00+00:00,0.6108003,0.043300536,12.965,77.715
12.965_77.72,2024-04-11 11:00:00+00:00,9.761442,0.3988121,12.965,77.72
12.96_77.51,2024-04-11 11:00:00+00:00,3.5960517,0.27200058,12.96,77.51
12.96_77.53,2024-04-11 11:00:00+00:00,8.683752,0.32642108,12.96,77.53
12.96_77.575,2024-04-11 11:00:00+00:00,15.132153,0.5909908,12.96,77.575
12.96_77.58,2024-04-11 11:00:00+00:00,14.013315,0.53967476,12.96,77.58
12.96_77.585,2024-04-11 11:00:00+00:00,4.2205467,0.29292867,12.96,77.585
12.96_77.595,2024-04-11 11:00:00+00:00,0.29225254,0.024631228,12.96,77.595
12.96_77.6,2024-04-11 11:00:00+00:00,2.7056646,0.19369316,12.96,77.6
12.96_77.645,2024-04-11 11:00:00+00:00,3.77461,0.25858268,12.96,77.645
12.96_77.65,2024-04-11 11:00:00+00:00,3.8071072,0.2889929,12.96,77.65
12.96_77.7,2024-04-11 11:00:00+00:00,4.1045895,0.28930098,12.96,77.7
12.96_77.715,2024-04-11 11:00:00+00:00,2.9753282,0.20916724,12.96,77.715
12.975_77.54,2024-04-11 11:00:00+00:00,3.2441957,0.21964675,12.975,77.54
12.975_77.545,2024-04-11 11:00:00+00:00,25.160511,0.5880348,12.975,77.545
12.975_77.55,2024-04-11 11:00:00+00:00,19.405203,0.6273278,12.975,77.55
12.975_77.56,2024-04-11 11:00:00+00:00,10.729545,0.4553895,12.975,77.56
12.975_77.57,2024-04-11 11:00:00+00:00,10.581298,0.42288104,12.975,77.57
12.975_77.575,2024-04-11 11:00:00+00:00,42.842686,0.80028033,12.975,77.575
12.975_77.58,2024-04-11 11:00:00+00:00,39.92212,0.8342367,12.975,77.58
12.975_77.59,2024-04-11 11:00:00+00:00,1.8207412,0.13714759,12.975,77.59
12.975_77.61,2024-04-11 11:00:00+00:00,3.1907556,0.23336764,12.975,77.61
12.975_77.615,2024-04-11 11:00:00+00:00,4.3834352,0.2766746,12.975,77.615
12.975_77.62,2024-04-11 11:00:00+00:00,3.3303604,0.25203875,12.975,77.62
12.975_77.625,2024-04-11 11:00:00+00:00,3.18575,0.23981655,12.975,77.625
12.97_77.535,2024-04-11 11:00:00+00:00,9.380365,0.4528305,12.97,77.535
12.97_77.545,2024-04-11 11:00:00+00:00,1.732876,0.12966959,12.97,77.545
12.97_77.575,2024-04-11 11:00:00+00:00,20.448494,0.7134033,12.97,77.575
12.97_77.58,2024-04-11 11:00:00+00:00,5.487682,0.33223218,12.97,77.58
12.97_77.59,2024-04-11 11:00:00+00:00,3.0739226,0.23942217,12.97,77.59
12.97_77.595,2024-04-11 11:00:00+00:00,3.0453916,0.21327458,12.97,77.595
12.97_77.6,2024-04-11 11:00:00+00:00,4.526808,0.25899118,12.97,77.6
12.97_77.605,2024-04-11 11:00:00+00:00,2.9995883,0.21234888,12.97,77.605
12.97_77.62,2024-04-11 11:00:00+00:00,1.5966775,0.12283608,12.97,77.62
12.97_77.64,2024-04-11 11:00:00+00:00,3.3627148,0.23683712,12.97,77.64
12.97_77.645,2024-04-11 11:00:00+00:00,4.334671,0.2611736,12.97,77.645
12.97_77.66,2024-04-11 11:00:00+00:00,5.085874,0.32823932,12.97,77.66
12.97_77.71,2024-04-11 11:00:00+00:00,2.2732956,0.1699379,12.97,77.71
12.985_77.55,2024-04-11 11:00:00+00:00,4.035234,0.27415702,12.985,77.55
12.985_77.555,2024-04-11 11:00:00+00:00,12.558263,0.4656213,12.985,77.555
12.985_77.575,2024-04-11 11:00:00+00:00,3.8156393,0.29876956,12.985,77.575
12.985_77.58,2024-04-11 11:00:00+00:00,5.4675665,0.3730188,12.985,77.58
12.985_77.6,2024-04-11 11:00:00+00:00,4.6467967,0.25184095,12.985,77.6
12.985_77.605,2024-04-11 11:00:00+00:00,22.125597,0.64113325,12.985,77.605
12.985_77.61,2024-04-11 11:00:00+00:00,17.626562,0.6150346,12.985,77.61
12.98_77.555,2024-04-11 11:00:00+00:00,3.3638558,0.25613967,12.98,77.555
12.98_77.56,2024-04-11 11:00:00+00:00,3.3354425,0.25857085,12.98,77.56
12.98_77.575,2024-04-11 11:00:00+00:00,39.49412,0.79786706,12.98,77.575
12.98_77.58,2024-04-11 11:00:00+00:00,16.37805,0.5195658,12.98,77.58
12.98_77.6,2024-04-11 11:00:00+00:00,10.499891,0.41233945,12.98,77.6
12.98_77.605,2024-04-11 11:00:00+00:00,19.447191,0.5811434,12.98,77.605
12.98_77.61,2024-04-11 11:00:00+00:00,51.504196,0.8916799,12.98,77.61
12.98_77.615,2024-04-11 11:00:00+00:00,6.1454053,0.32980973,12.98,77.615
12.98_77.64,2024-04-11 11:00:00+00:00,3.0976212,0.24013442,12.98,77.64
12.98_77.695,2024-04-11 11:00:00+00:00,4.0444126,0.2836237,12.98,77.695
12.995_77.55,2024-04-11 11:00:00+00:00,8.84771,0.39833915,12.995,77.55
12.995_77.555,2024-04-11 11:00:00+00:00,9.656549,0.372927,12.995,77.555
12.995_77.565,2024-04-11 11:00:00+00:00,2.4645553,0.1689721,12.995,77.565
12.995_77.57,2024-04-11 11:00:00+00:00,9.320133,0.42911237,12.995,77.57
12.995_77.59,2024-04-11 11:00:00+00:00,3.6018493,0.242018,12.995,77.59
12.995_77.61,2024-04-11 11:00:00+00:00,2.1722548,0.16147204,12.995,77.61
12.995_77.615,2024-04-11 11:00:00+00:00,4.2014008,0.29377124,12.995,77.615
12.995_77.66,2024-04-11 11:00:00+00:00,2.463205,0.19611047,12.995,77.66
12.995_77.665,2024-04-11 11:00:00+00:00,3.1067824,0.23606482,12.995,77.665
12.995_77.67,2024-04-11 11:00:00+00:00,20.571709,0.5662822,12.995,77.67
12.995_77.695,2024-04-11 11:00:00+00:00,12.370986,0.45909557,12.995,77.695
12.99_77.54,2024-04-11 11:00:00+00:00,4.646172,0.27733588,12.99,77.54
12.99_77.55,2024-04-11 11:00:00+00:00,7.133599,0.37216005,12.99,77.55
12.99_77.555,2024-04-11 11:00:00+00:00,8.1456785,0.35404262,12.99,77.555
12.99_77.57,2024-04-11 11:00:00+00:00,2.6700203,0.1921094,12.99,77.57
12.99_77.575,2024-04-11 11:00:00+00:00,4.695299,0.29635888,12.99,77.575
12.99_77.59,2024-04-11 11:00:00+00:00,6.0978208,0.3042203,12.99,77.59
12.99_77.6,2024-04-11 11:00:00+00:00,4.89337,0.34160766,12.99,77.6
12.9_77.675,2024-04-11 11:00:00+00:00,3.4780564,0.26483542,12.9,77.675
13.005_77.55,2024-04-11 11:00:00+00:00,5.341959,0.3169671,13.005,77.55
13.005_77.57,2024-04-11 11:00:00+00:00,14.867219,0.5869293,13.005,77.57
13.005_77.685,2024-04-11 11:00:00+00:00,8.496852,0.4020112,13.005,77.685
13.015_77.555,2024-04-11 11:00:00+00:00,10.495739,0.59211576,13.015,77.555
13.01_77.55,2024-04-11 11:00:00+00:00,18.718704,0.5912192,13.01,77.55
13.01_77.555,2024-04-11 11:00:00+00:00,34.021725,0.78144664,13.01,77.555
13.01_77.57,2024-04-11 11:00:00+00:00,8.587753,0.4590278,13.01,77.57
13.01_77.695,2024-04-11 11:00:00+00:00,20.191662,0.6047254,13.01,77.695
13.025_77.585,2024-04-11 11:00:00+00:00,6.5082345,0.44678217,13.025,77.585
13.02_77.53,2024-04-11 11:00:00+00:00,4.6606894,0.2451573,13.02,77.53
13.035_77.59,2024-04-11 11:00:00+00:00,13.722995,0.60720795,13.035,77.59
13.035_77.625,2024-04-11 11:00:00+00:00,0.5702268,0.038414806,13.035,77.625
13.03_77.535,2024-04-11 11:00:00+00:00,3.0545406,0.22468665,13.03,77.535
13.03_77.54,2024-04-11 11:00:00+00:00,2.244283,0.17149848,13.03,77.54
13.03_77.575,2024-04-11 11:00:00+00:00,3.7415905,0.26162028,13.03,77.575
13.045_77.575,2024-04-11 11:00:00+00:00,2.632627,0.21699913,13.045,77.575
13.05_77.575,2024-04-11 11:00:00+00:00,3.035854,0.22352429,13.05,77.575
13.05_77.595,2024-04-11 11:00:00+00:00,2.3923235,0.17194037,13.05,77.595
13.065_77.59,2024-04-11 11:00:00+00:00,0.8999454,0.062229615,13.065,77.59
13.07_77.585,2024-04-11 11:00:00+00:00,3.259073,0.232837,13.07,77.585
13.07_77.59,2024-04-11 11:00:00+00:00,23.658562,0.6033081,13.07,77.59
13.095_77.595,2024-04-11 11:00:00+00:00,0.6579861,0.04685885,13.095,77.595
13.095_77.6,2024-04-11 11:00:00+00:00,0.67343587,0.049756527,13.095,77.6
13.0_77.54,2024-04-11 11:00:00+00:00,4.5595946,0.2471149,13.0,77.54
13.0_77.55,2024-04-11 11:00:00+00:00,27.737291,0.7131615,13.0,77.55
13.0_77.555,2024-04-11 11:00:00+00:00,10.668921,0.43234017,13.0,77.555
13.0_77.57,2024-04-11 11:00:00+00:00,18.187172,0.62152267,13.0,77.57
13.0_77.61,2024-04-11 11:00:00+00:00,5.6508737,0.4109829,13.0,77.61
13.0_77.675,2024-04-11 11:00:00+00:00,10.381585,0.40843165,13.0,77.675
13.0_77.68,2024-04-11 11:00:00+00:00,2.6878662,0.19487758,13.0,77.68
13.185_77.68,2024-04-11 11:00:00+00:00,20.993105,0.5930594,13.185,77.68
13.19_77.645,2024-04-11 11:00:00+00:00,4.891244,0.30637944,13.19,77.645
13.19_77.68,2024-04-11 11:00:00+00:00,2.2935107,0.17382678,13.19,77.68
12.84_77.645,2024-04-11 12:00:00+00:00,3.2047634,0.27456698,12.84,77.645
12.875_77.595,2024-04-11 12:00:00+00:00,1.036334,0.15256877,12.875,77.595
12.87_77.655,2024-04-11 12:00:00+00:00,1.1039948,0.16225271,12.87,77.655
12.885_77.64,2024-04-11 12:00:00+00:00,1.1427081,0.17859124,12.885,77.64
12.895_77.635,2024-04-11 12:00:00+00:00,0.55595183,0.07759267,12.895,77.635
12.89_77.64,2024-04-11 12:00:00+00:00,1.0280198,0.15120251,12.89,77.64
12.905_77.63,2024-04-11 12:00:00+00:00,3.0348172,0.28820473,12.905,77.63
12.915_77.575,2024-04-11 12:00:00+00:00,0.94245774,0.14560965,12.915,77.575
12.915_77.605,2024-04-11 12:00:00+00:00,0.39698252,0.055634733,12.915,77.605
12.915_77.635,2024-04-11 12:00:00+00:00,0.21185239,0.039457273,12.915,77.635
12.91_77.6,2024-04-11 12:00:00+00:00,0.9375548,0.1606543,12.91,77.6
12.91_77.635,2024-04-11 12:00:00+00:00,1.1660341,0.18030177,12.91,77.635
12.91_77.64,2024-04-11 12:00:00+00:00,1.2931587,0.20272966,12.91,77.64
12.925_77.585,2024-04-11 12:00:00+00:00,1.4531536,0.19144595,12.925,77.585
12.925_77.62,2024-04-11 12:00:00+00:00,1.9858352,0.18789586,12.925,77.62
12.925_77.675,2024-04-11 12:00:00+00:00,1.5712909,0.21805726,12.925,77.675
12.925_77.68,2024-04-11 12:00:00+00:00,0.9071414,0.14040896,12.925,77.68
12.935_77.585,2024-04-11 12:00:00+00:00,0.8429075,0.12596497,12.935,77.585
12.935_77.615,2024-04-11 12:00:00+00:00,4.31214,0.33288616,12.935,77.615
12.935_77.69,2024-04-11 12:00:00+00:00,6.113602,0.3106861,12.935,77.69
12.93_77.58,2024-04-11 12:00:00+00:00,1.8159178,0.1764922,12.93,77.58
12.93_77.585,2024-04-11 12:00:00+00:00,2.0784085,0.21440716,12.93,77.585
12.93_77.68,2024-04-11 12:00:00+00:00,1.0136636,0.14897686,12.93,77.68
12.93_77.685,2024-04-11 12:00:00+00:00,3.1711056,0.26110166,12.93,77.685
12.93_77.69,2024-04-11 12:00:00+00:00,1.0622247,0.15176427,12.93,77.69
12.945_77.57,2024-04-11 12:00:00+00:00,4.614565,0.4096942,12.945,77.57
12.945_77.595,2024-04-11 12:00:00+00:00,1.076149,0.14899723,12.945,77.595
12.945_77.7,2024-04-11 12:00:00+00:00,0.1632104,0.023612328,12.945,77.7
12.94_77.585,2024-04-11 12:00:00+00:00,2.8599994,0.2822146,12.94,77.585
12.94_77.695,2024-04-11 12:00:00+00:00,4.296643,0.39414153,12.94,77.695
12.94_77.7,2024-04-11 12:00:00+00:00,0.88492197,0.13663961,12.94,77.7
12.955_77.545,2024-04-11 12:00:00+00:00,3.2637267,0.26223797,12.955,77.545
12.955_77.585,2024-04-11 12:00:00+00:00,1.5331752,0.17148982,12.955,77.585
12.955_77.7,2024-04-11 12:00:00+00:00,1.380955,0.21455471,12.955,77.7
12.95_77.54,2024-04-11 12:00:00+00:00,1.0794992,0.16514787,12.95,77.54
12.95_77.7,2024-04-11 12:00:00+00:00,3.781859,0.29613093,12.95,77.7
12.965_77.535,2024-04-11 12:00:00+00:00,1.65876,0.16198176,12.965,77.535
12.965_77.54,2024-04-11 12:00:00+00:00,4.67261,0.3103498,12.965,77.54
12.965_77.555,2024-04-11 12:00:00+00:00,1.3666154,0.19355999,12.965,77.555
12.965_77.575,2024-04-11 12:00:00+00:00,11.786016,0.5942133,12.965,77.575
12.965_77.58,2024-04-11 12:00:00+00:00,5.6421003,0.40655023,12.965,77.58
12.965_77.585,2024-04-11 12:00:00+00:00,5.833041,0.3477972,12.965,77.585
12.965_77.64,2024-04-11 12:00:00+00:00,1.5667742,0.17610663,12.965,77.64
12.965_77.715,2024-04-11 12:00:00+00:00,0.19526783,0.027121631,12.965,77.715
12.965_77.72,2024-04-11 12:00:00+00:00,3.3011112,0.2470909,12.965,77.72
12.96_77.51,2024-04-11 12:00:00+00:00,1.2041969,0.19376186,12.96,77.51
12.96_77.53,2024-04-11 12:00:00+00:00,4.151882,0.2297899,12.96,77.53
12.96_77.575,2024-04-11 12:00:00+00:00,4.591999,0.36527386,12.96,77.575
12.96_77.58,2024-04-11 12:00:00+00:00,4.2768536,0.35147804,12.96,77.58
12.96_77.585,2024-04-11 12:00:00+00:00,1.4904369,0.2257742,12.96,77.585
12.96_77.595,2024-04-11 12:00:00+00:00,0.053220518,0.009639819,12.96,77.595
12.96_77.6,2024-04-11 12:00:00+00:00,0.9690921,0.14814623,12.96,77.6
12.96_77.645,2024-04-11 12:00:00+00:00,1.368477,0.19267616,12.96,77.645
12.96_77.65,2024-04-11 12:00:00+00:00,1.2445534,0.19371898,12.96,77.65
12.96_77.7,2024-04-11 12:00:00+00:00,1.3844202,0.21169561,12.96,77.7
12.96_77.715,2024-04-11 12:00:00+00:00,1.0023946,0.14280942,12.96,77.715
12.975_77.54,2024-04-11 12:00:00+00:00,0.9824933,0.13699146,12.975,77.54
12.975_77.545,2024-04-11 12:00:00+00:00,5.563906,0.34497556,12.975,77.545
12.975_77.55,2024-04-11 12:00:00+00:00,5.992942,0.3606842,12.975,77.55
12.975_77.56,2024-04-11 12:00:00+00:00,4.4116645,0.340242,12.975,77.56
12.975_77.57,2024-04-11 12:00:00+00:00,3.7708619,0.28958794,12.975,77.57
